character	character:relena peacecraft	蕾娜·皮斯克拉夫特	character:relena peacecraft relena peacecraft 蕾娜·皮斯克拉夫特
character	character:rem	雷姆	character:rem rem 雷姆
character	character:rem galleu	蕾姆·嘉蕾邬	character:rem galleu rem galleu 蕾姆·嘉蕾邬
character	character:remi aono	苍乃莉美	character:remi aono remi aono 苍乃莉美
character	character:remi ayasaki	绫崎礼美	character:remi ayasaki remi ayasaki 绫崎礼美
character	character:remilia scarlet	蕾米莉亚·斯卡雷特	character:remilia scarlet remilia scarlet 蕾米莉亚·斯卡雷特
character	character:remon yamano	山乃柠檬	character:remon yamano remon yamano 山乃柠檬
character	character:ren	莲	character:ren ren 莲
character	character:ren hazuki	叶月恋	character:ren hazuki ren hazuki 叶月恋
character	character:ren yamashiro	山城恋	character:ren yamashiro ren yamashiro 山城恋
character	character:rena	蕾娜·艾琳黛尔	character:rena rena 蕾娜·艾琳黛尔
character	character:rena andou	安藤丽奈	character:rena andou rena andou 安藤丽奈
character	character:rena araki	荒木礼奈	character:rena araki rena araki 荒木礼奈
character	character:rena kinui	衣斐蕾娜	character:rena kinui rena kinui 衣斐蕾娜
character	character:rena minami	水波玲奈	character:rena minami rena minami 水波玲奈
character	character:rena ryuuguu	龙宫礼奈	character:rena ryuuguu rena ryuuguu 龙宫礼奈
character	character:renako amaori	甘织玲奈子	character:renako amaori renako amaori 甘织玲奈子
character	character:renamon	妖狐兽	character:renamon renamon 妖狐兽
character	character:renee costa	蕾涅·科斯塔	character:renee costa renee costa 蕾涅·科斯塔
character	character:renee graves	蕾妮·格雷夫斯	character:renee graves renee graves 蕾妮·格雷夫斯
character	character:renge fuwa	不破莲华	character:renge fuwa renge fuwa 不破莲华
character	character:renge miyauchi	宫内莲华	character:renge miyauchi renge miyauchi 宫内莲华
character	character:reni milchstrasse	雷尼·米尔西修特拉瑟	character:reni milchstrasse reni milchstrasse 雷尼·米尔西修特拉瑟
character	character:renko usami	宇佐见莲子	character:renko usami renko usami 宇佐见莲子
character	character:rennala	蕾娜拉	character:rennala rennala 蕾娜拉
character	character:renne bright	玲·布莱特	character:renne bright renne bright 玲·布莱特
character	character:renner theiere chardelon ryle vaiself	拉娜·提耶儿	character:renner theiere chardelon ryle vaiself renner theiere chardelon ryle vaiself 拉娜·提耶儿
character	character:reno	里诺	character:reno reno 里诺
character	character:renown	声望	character:renown renown 声望
character	character:rensouhou-chan	连装炮酱	character:rensouhou-chan rensouhou-chan 连装炮酱
character	character:rensuke kunigami	国神练介	character:rensuke kunigami rensuke kunigami 国神练介
character	character:rentarou aijou	爱城恋太郎	character:rentarou aijou rentarou aijou 爱城恋太郎
character	character:reo mikage	御影玲王	character:reo mikage reo mikage 御影玲王
character	character:reona kisaragi	如月玲於奈	character:reona kisaragi reona kisaragi 如月玲於奈
character	character:reona nyubara	鳰原令王那（PAREO）	character:reona nyubara reona nyubara 鳰原令王那（pareo）
character	character:repulse	反击	character:repulse repulse 反击
character	character:rerir	雷利尔	character:rerir rerir 雷利尔
character	character:reset kalar	莉赛特·卡拉	character:reset kalar reset kalar 莉赛特·卡拉
character	character:reshiram	莱希拉姆	character:reshiram reshiram 莱希拉姆
character	character:retoree	莱托莉	character:retoree retoree 莱托莉
character	character:retsu unohana	卯之花烈	character:retsu unohana retsu unohana 卯之花烈
character	character:retto enjo	炎城烈人	character:retto enjo retto enjo 炎城烈人
character	character:reverie metherlence	蕾芙丽·梅扎兰斯	character:reverie metherlence reverie metherlence 蕾芙丽·梅扎兰斯
character	character:revy	莱薇	character:revy revy 莱薇
character	character:rex	莱克斯	character:rex rex 莱克斯
character	character:rey za burrel	雷·札·巴雷尔	character:rey za burrel rey za burrel 雷·札·巴雷尔
character	character:reze	蕾塞	character:reze reze 蕾塞
character	character:rfb	RFB	character:rfb rfb rfb
character	character:rhea	蕾雅	character:rhea rhea 蕾雅
character	character:rhein kraft	莱茵力量	character:rhein kraft rhein kraft 莱茵力量
character	character:ri-class	重巡RI级	character:ri-class ri-class 重巡ri级
character	character:ria	莉亚	character:ria ria 莉亚
character	character:ria hagry	莉亚·哈格丽	character:ria hagry ria hagry 莉亚·哈格丽
character	character:ria kazuno	鹿角理亚	character:ria kazuno ria kazuno 鹿角理亚
character	character:riamu yumemi	梦见璃亚梦	character:riamu yumemi riamu yumemi 梦见璃亚梦
character	character:rias gremory	莉雅丝·吉蒙里	character:rias gremory rias gremory 莉雅丝·吉蒙里
character	character:ribeyrolles	利贝罗勒	character:ribeyrolles ribeyrolles 利贝罗勒
character	character:rice shower	米浴	character:rice shower rice shower 米浴
character	character:richelieu	黎塞留	character:richelieu richelieu 黎塞留
character	character:rico	黎各	character:rico rico 黎各
character	character:ricotta elmar	利歌塔·埃玛	character:ricotta elmar ricotta elmar 利歌塔·埃玛
character	character:rider	Rider | 龙女	character:rider rider rider | 龙女
character	character:rie kawai	河合理恵	character:rie kawai rie kawai 河合理恵
character	character:riesz	莉斯	character:riesz riesz 莉斯
character	character:rignetta-san	莉吉妮塔	character:rignetta-san rignetta-san 莉吉妮塔
character	character:riho tsukishima	月岛流星	character:riho tsukishima riho tsukishima 月岛流星
character	character:rihoko amaha	天羽梨穂子	character:rihoko amaha rihoko amaha 天羽梨穂子
character	character:rihoko sakurai	樱井梨穗子	character:rihoko sakurai rihoko sakurai 樱井梨穗子
character	character:riina tada	多田李衣菜	character:riina tada riina tada 多田李衣菜
character	character:rika	辛俐	character:rika rika 辛俐
character	character:rika furude	古手梨花	character:rika furude rika furude 古手梨花
character	character:rika hoshizaki	星崎理香	character:rika hoshizaki rika hoshizaki 星崎理香
character	character:rika jougasaki	城崎莉嘉	character:rika jougasaki rika jougasaki 城崎莉嘉
character	character:rika manabe	真边莉佳	character:rika manabe rika manabe 真边莉佳
character	character:rika nonaka	牧野留姬	character:rika nonaka rika nonaka 牧野留姬
character	character:rika sasaki	佐佐木利佳	character:rika sasaki rika sasaki 佐佐木利佳
character	character:rika seto	濑户莉花	character:rika seto rika seto 濑户莉花
character	character:rika shiguma	志熊理科	character:rika shiguma rika shiguma 志熊理科
character	character:rika shinozaki	筱崎里香（莉兹贝特）	character:rika shinozaki rika shinozaki 筱崎里香（莉兹贝特）
character	character:rika shiraki	白木里香	character:rika shiraki rika shiraki 白木里香
character	character:rika yoshitake	吉武莉华	character:rika yoshitake rika yoshitake 吉武莉华
character	character:riki naoe	直枝理树	character:riki naoe riki naoe 直枝理树
character	character:rikichi yamada	山田利吉	character:rikichi yamada rikichi yamada 山田利吉
character	character:rikka inohana	井之华六花	character:rikka inohana rikka inohana 井之华六花
character	character:rikka morizono	森园立夏	character:rikka morizono rikka morizono 森园立夏
character	character:rikka takanashi	小鸟游六花	character:rikka takanashi rikka takanashi 小鸟游六花
character	character:rikka takarada	宝多六花	character:rikka takarada rikka takarada 宝多六花
character	character:rikku	琉库	character:rikku rikku 琉库
character	character:riko	莉可	character:riko riko 莉可
character	character:riko aida	相田丽子	character:riko aida riko aida 相田丽子
character	character:riko amanai	天内理子	character:riko amanai riko amanai 天内理子
character	character:riko hinakura	日名仓莉子	character:riko hinakura riko hinakura 日名仓莉子
character	character:riko ichinose	一之濑莉子	character:riko ichinose riko ichinose 一之濑莉子
character	character:riko mine	峰理子	character:riko mine riko mine 峰理子
character	character:riko nagase	长濑梨子	character:riko nagase riko nagase 长濑梨子
character	character:riko saikawa	才川莉子	character:riko saikawa riko saikawa 才川莉子
character	character:riko sakurauchi	樱内梨子	character:riko sakurauchi riko sakurauchi 樱内梨子
character	character:riko suminoe	住之江理香	character:riko suminoe riko suminoe 住之江理香
character	character:riko yuusaki	夕崎梨子	character:riko yuusaki riko yuusaki 夕崎梨子
character	character:rikou takitsubo	泷壶理后	character:rikou takitsubo rikou takitsubo 泷壶理后
character	character:riku	里克 | 利库	character:riku riku 里克 | 利库
character	character:riku yuuki	结城莉玖	character:riku yuuki riku yuuki 结城莉玖
character	character:rikumu	Rikumu	character:rikumu rikumu rikumu
character	character:rim	理芽	character:rim rim 理芽
character	character:rima mashiro	真城璃茉	character:rima mashiro rima mashiro 真城璃茉
character	character:rimi ushigome	牛込里美	character:rimi ushigome rimi ushigome 牛込里美
character	character:rimuru tempest	利姆鲁·特恩佩斯特	character:rimuru tempest rimuru tempest 利姆鲁·特恩佩斯特
character	character:rimururu	莉姆露露	character:rimururu rimururu 莉姆露露
character	character:rin	凛	character:rin rin 凛
character	character:rin himukai	日向铃	character:rin himukai rin himukai 日向铃
character	character:rin hoshizora	星空凛	character:rin hoshizora rin hoshizora 星空凛
character	character:rin itoshi	糸师凛	character:rin itoshi rin itoshi 糸师凛
character	character:rin kaenbyou	火焰猫燐	character:rin kaenbyou rin kaenbyou 火焰猫燐
character	character:rin kagamine	镜音铃	character:rin kagamine rin kagamine 镜音铃
character	character:rin kamishiro	神城凛	character:rin kamishiro rin kamishiro 神城凛
character	character:rin kokonoe	九重凛	character:rin kokonoe rin kokonoe 九重凛
character	character:rin kujou	九条凛	character:rin kujou rin kujou 九条凛
character	character:rin kurosawa	黑泽凛	character:rin kurosawa rin kurosawa 黑泽凛
character	character:rin matsuoka	松冈凛	character:rin matsuoka rin matsuoka 松冈凛
character	character:rin morichika	森近铃	character:rin morichika rin morichika 森近铃
character	character:rin nanagami	七神凛	character:rin nanagami rin nanagami 七神凛
character	character:rin natsume	枣铃	character:rin natsume rin natsume 枣铃
character	character:rin nohara	野原琳	character:rin nohara rin nohara 野原琳
character	character:rin okumura	奥村燐	character:rin okumura rin okumura 奥村燐
character	character:rin onigawara	鬼瓦轮	character:rin onigawara rin onigawara 鬼瓦轮
character	character:rin penrose	Rin Penrose	character:rin penrose rin penrose rin penrose
character	character:rin shibuya	涩谷凛	character:rin shibuya rin shibuya 涩谷凛
character	character:rin shima	志摩凛	character:rin shima rin shima 志摩凛
character	character:rin tooyama	远山伦	character:rin tooyama rin tooyama 远山伦
character	character:rin tosaka	远坂凛	character:rin tosaka rin tosaka 远坂凛
character	character:rin tsukishima	筑岛伦	character:rin tsukishima rin tsukishima 筑岛伦
character	character:rin uehara	上原燐	character:rin uehara rin uehara 上原燐
character	character:rina fujimoto	藤本里奈	character:rina fujimoto rina fujimoto 藤本里奈
character	character:rina ogata	绪方理奈	character:rina ogata rina ogata 绪方理奈
character	character:rina takahata	高畑里奈	character:rina takahata rina takahata 高畑里奈
character	character:rina tennoji	天王寺璃奈	character:rina tennoji rina tennoji 天王寺璃奈
character	character:rinami himesaki	姫崎莉波	character:rinami himesaki rinami himesaki 姫崎莉波
character	character:rindo chihaya	轮堂千速	character:rindo chihaya rindo chihaya 轮堂千速
character	character:rindou kobayashi	小林龙胆	character:rindou kobayashi rindou kobayashi 小林龙胆
character	character:rindou mikoto	龙胆尊	character:rindou mikoto rindou mikoto 龙胆尊
character	character:ringo	铃瑚	character:ringo ringo 铃瑚
character	character:ringo hoshimiya	星宫苹果	character:ringo hoshimiya ringo hoshimiya 星宫苹果
character	character:ringo kinoshita	木下林檎	character:ringo kinoshita ringo kinoshita 木下林檎
character	character:ringo oohoshi	大星林檎	character:ringo oohoshi ringo oohoshi 大星林檎
character	character:ringo-chan	小苹果	character:ringo-chan ringo-chan 小苹果
character	character:rinha kaya	贺阳燐羽	character:rinha kaya rinha kaya 贺阳燐羽
character	character:rinka hayami	速水凛香	character:rinka hayami rinka hayami 速水凛香
character	character:rinka shidou	紫藤凛花	character:rinka shidou rinka shidou 紫藤凛花
character	character:rinkah	燐火	character:rinkah rinkah 燐火
character	character:rinko akiyama	秋山凜子	character:rinko akiyama rinko akiyama 秋山凜子
character	character:rinko iori	伊织凛子	character:rinko iori rinko iori 伊织凛子
character	character:rinko kobayakawa	小早川凛子	character:rinko kobayakawa rinko kobayakawa 小早川凛子
character	character:rinko ogasawara	小笠原纶子	character:rinko ogasawara rinko ogasawara 小笠原纶子
character	character:rinko shirokane	白金燐子	character:rinko shirokane rinko shirokane 白金燐子
character	character:rinkou ashelia	Lia Ch	character:rinkou ashelia rinkou ashelia lia ch
character	character:rinku aimoto	爱本凛久	character:rinku aimoto rinku aimoto 爱本凛久
character	character:rinna sarukawa	申川凛奈	character:rinna sarukawa rinna sarukawa 申川凛奈
character	character:rinne berlinetta	凛音·贝利内塔	character:rinne berlinetta rinne berlinetta 凛音·贝利内塔
character	character:rinne byakuya	白夜凛音	character:rinne byakuya rinne byakuya 白夜凛音
character	character:rinne sonogami	园神凛祢	character:rinne sonogami rinne sonogami 园神凛祢
character	character:rinnosuke morichika	森近霖之助	character:rinnosuke morichika rinnosuke morichika 森近霖之助
character	character:rino inosaki	井崎璃乃	character:rino inosaki rino inosaki 井崎璃乃
character	character:rinoa heartilly	莉诺雅·哈蒂莉	character:rinoa heartilly rinoa heartilly 莉诺雅·哈蒂莉
character	character:rintarou okabe	冈部伦太郎	character:rintarou okabe rintarou okabe 冈部伦太郎
character	character:rinze himenogi	姬乃树凛世	character:rinze himenogi rinze himenogi 姬乃树凛世
character	character:rinze morino	杜野凛世	character:rinze morino rinze morino 杜野凛世
character	character:rio futaba	双叶理央	character:rio futaba rio futaba 双叶理央
character	character:rio hohenheim	里奥·霍恩海姆	character:rio hohenheim rio hohenheim 里奥·霍恩海姆
character	character:rio kanzaki	神崎莉央	character:rio kanzaki rio kanzaki 神崎莉央
character	character:rio kastle	神代璃绪	character:rio kastle rio kastle 神代璃绪
character	character:rio momose	百濑莉绪	character:rio momose rio momose 百濑莉绪
character	character:rio nakamura	中村莉樱	character:rio nakamura rio nakamura 中村莉樱
character	character:rio rollins tachibana	理欧·罗伦斯	character:rio rollins tachibana rio rollins tachibana 理欧·罗伦斯
character	character:rio sonidori	鴗鸟理凰	character:rio sonidori rio sonidori 鴗鸟理凰
character	character:rio takase	高濑梨绪	character:rio takase rio takase 高濑梨绪
character	character:rio tsukatsuki	调月莉音	character:rio tsukatsuki rio tsukatsuki 调月莉音
character	character:rion enomoto	榎本凛音	character:rion enomoto rion enomoto 榎本凛音
character	character:rion nanami	七海里音	character:rion nanami rion nanami 七海里音
character	character:rion otonashi	音无莉音	character:rion otonashi rion otonashi 音无莉音
character	character:riri tokugawa	德川莉莉	character:riri tokugawa riri tokugawa 德川莉莉
character	character:ririchiyo shirakiin	白鬼院凛凛蝶	character:ririchiyo shirakiin ririchiyo shirakiin 白鬼院凛凛蝶
character	character:ririka kenzaki	剑崎梨梨花	character:ririka kenzaki ririka kenzaki 剑崎梨梨花
character	character:ririka momobami	桃喰莉莉香	character:ririka momobami ririka momobami 桃喰莉莉香
character	character:ririko futamihara	二见原莉莉子	character:ririko futamihara ririko futamihara 二见原莉莉子
character	character:ririsa amano	天乃莉莉紗	character:ririsa amano ririsa amano 天乃莉莉紗
character	character:riruka dokugamine	毒峰莉露卡	character:riruka dokugamine riruka dokugamine 毒峰莉露卡
character	character:riruru	莉露露	character:riruru riruru 莉露露
character	character:risa asakaze	朝风理沙	character:risa asakaze risa asakaze 朝风理沙
character	character:risa matoba	的场梨沙	character:risa matoba risa matoba 的场梨沙
character	character:risa momioka	籾冈里纱	character:risa momioka risa momioka 籾冈里纱
character	character:risa shirakaba	白桦丽莎	character:risa shirakaba risa shirakaba 白桦丽莎
character	character:rise kujikawa	久慈川理世	character:rise kujikawa rise kujikawa 久慈川理世
character	character:riselia ray crystalia	黎榭莉亚·雷·克里斯塔利亚	character:riselia ray crystalia riselia ray crystalia 黎榭莉亚·雷·克里斯塔利亚
character	character:ristarte	莉丝妲黛	character:ristarte ristarte 莉丝妲黛
character	character:risty	丽斯蒂	character:risty risty 丽斯蒂
character	character:rit	莉特	character:rit rit 莉特
character	character:rita henschel	丽塔・H	character:rita henschel rita henschel 丽塔・h
character	character:rita loud	丽塔·劳德	character:rita loud rita loud 丽塔·劳德
character	character:rita rossweisse	丽塔·洛丝薇瑟	character:rita rossweisse rita rossweisse 丽塔·洛丝薇瑟
character	character:rito yuuki	结城梨斗	character:rito yuuki rito yuuki 结城梨斗
character	character:ritou seiki	离岛栖姬	character:ritou seiki ritou seiki 离岛栖姬
character	character:ritsu	小律	character:ritsu ritsu 小律
character	character:ritsu tainaka	田井中律	character:ritsu tainaka ritsu tainaka 田井中律
character	character:ritsuka tachibana	立华律香	character:ritsuka tachibana ritsuka tachibana 立华律香
character	character:ritsuko akagi	赤木律子	character:ritsuko akagi ritsuko akagi 赤木律子
character	character:ritsuko akizuki	秋月律子	character:ritsuko akizuki ritsuko akizuki 秋月律子
character	character:rivalz cardemonde	利瓦尔·卡德蒙德	character:rivalz cardemonde rivalz cardemonde 利瓦尔·卡德蒙德
character	character:riven	锐雯（放逐之刃）	character:riven riven 锐雯（放逐之刃）
character	character:riveria ljos alf	里维莉亚·利欧斯·阿尔弗	character:riveria ljos alf riveria ljos alf 里维莉亚·利欧斯·阿尔弗
character	character:rixia mao	莉夏·毛	character:rixia mao rixia mao 莉夏·毛
character	character:riyo reaper	莉阳	character:riyo reaper riyo reaper 莉阳
character	character:riza hawkeye	莉莎·霍克艾	character:riza hawkeye riza hawkeye 莉莎·霍克艾
character	character:riza wildman	丽莎·瓦德曼	character:riza wildman riza wildman 丽莎·瓦德曼
character	character:rize tedeza	天天座理世	character:rize tedeza rize tedeza 天天座理世
character	character:rizna lanfbitt	利兹娜·兰菲比特	character:rizna lanfbitt rizna lanfbitt 利兹娜·兰菲比特
character	character:rizu ogata	绪方理珠	character:rizu ogata rizu ogata 绪方理珠
character	character:rizu-kyun	魅魔利兹	character:rizu-kyun rizu-kyun 魅魔利兹
character	character:ro-500	吕500	character:ro-500 ro-500 吕500
character	character:ro635	RO635 | 洛贝拉	character:ro635 ro635 ro635 | 洛贝拉
character	character:roadhog	路霸	character:roadhog roadhog 路霸
character	character:roberta	罗贝尔特	character:roberta roberta 罗贝尔特
character	character:robin	知更鸟 | 鲁弗莱 | 罗宾	character:robin robin 知更鸟 | 鲁弗莱 | 罗宾
character	character:robin hood	罗宾汉	character:robin hood robin hood 罗宾汉
character	character:roboco	萝卜子	character:roboco roboco 萝卜子
character	character:roccia	洛可可	character:roccia roccia 洛可可
character	character:rock lee	洛克李	character:rock lee rock lee 洛克李
character	character:roco handa	伴田路子	character:roco handa roco handa 伴田路子
character	character:rodney	罗德尼	character:rodney rodney 罗德尼
character	character:roger rabbit	兔子罗杰	character:roger rabbit roger rabbit 兔子罗杰
character	character:rogue amendiares	罗格·阿曼迪亚斯	character:rogue amendiares rogue amendiares 罗格·阿曼迪亚斯
character	character:roka maniwa	马庭芦花	character:roka maniwa roka maniwa 马庭芦花
character	character:roka shibasaki	柴崎芦花	character:roka shibasaki roka shibasaki 柴崎芦花
character	character:rokka asahi	朝日六花（LOCK）	character:rokka asahi rokka asahi 朝日六花（lock）
character	character:rokuro okajima	冈岛绿郎（洛克）	character:rokuro okajima rokuro okajima 冈岛绿郎（洛克）
character	character:roland	罗兰	character:roland roland 罗兰
character	character:rom	萝姆	character:rom rom 萝姆
character	character:roma	罗马	character:roma roma 罗马
character	character:romani archaman	罗玛尼·阿其曼	character:romani archaman romani archaman 罗玛尼·阿其曼
character	character:romin kirishima	雾岛露明	character:romin kirishima romin kirishima 雾岛露明
character	character:romio inuzuka	犬冢露壬雄	character:romio inuzuka romio inuzuka 犬冢露壬雄
character	character:ron stoppable	冲不停	character:ron stoppable ron stoppable 冲不停
character	character:rona tsunomori	角森萝娜	character:rona tsunomori rona tsunomori 角森萝娜
character	character:ronova	若娜瓦	character:ronova ronova 若娜瓦
character	character:ronye arabel	罗妮耶·亚拉贝尔	character:ronye arabel ronye arabel 罗妮耶·亚拉贝尔
character	character:rookie trainer	新手训练员	character:rookie trainer rookie trainer 新手训练员
character	character:roomi	萝米	character:roomi roomi 萝米
character	character:roon	罗恩	character:roon roon 罗恩
character	character:roronoa zoro	罗罗诺亚·索隆	character:roronoa zoro roronoa zoro 罗罗诺亚·索隆
character	character:rory mercury	萝莉·麦丘利	character:rory mercury rory mercury 萝莉·麦丘利
character	character:rosa	鸣依	character:rosa rosa 鸣依
character	character:rosa ushiromiya	右代宫楼座	character:rosa ushiromiya rosa ushiromiya 右代宫楼座
character	character:rosalia	罗莎莉雅	character:rosalia rosalia 罗莎莉雅
character	character:rosalie	罗萨莉	character:rosalie rosalie 罗萨莉
character	character:rosalie claudel	罗莎丽·克劳迪尔	character:rosalie claudel rosalie claudel 罗莎丽·克劳迪尔
character	character:rosalina	罗塞塔	character:rosalina rosalina 罗塞塔
character	character:rosamia	萝莎米娅	character:rosamia rosamia 萝莎米娅
character	character:rosanna	罗珊娜	character:rosanna rosanna 罗珊娜
character	character:rosaria	罗莎莉亚	character:rosaria rosaria 罗莎莉亚
character	character:rose	萝兹	character:rose rose 萝兹
character	character:rose marbleheart	萝丝·玛波哈特	character:rose marbleheart rose marbleheart 萝丝·玛波哈特
character	character:rose oriana	萝兹·奥利雅纳	character:rose oriana rose oriana 萝兹·奥利雅纳
character	character:rosehip	蔷薇果	character:rosehip rosehip 蔷薇果
character	character:roselia	绯之罗赛莉亚	character:roselia roselia 绯之罗赛莉亚
character	character:roselia millstein	罗赛莉亚·米尔斯汀	character:roselia millstein roselia millstein 罗赛莉亚·米尔斯汀
character	character:rosemi lovelock	Rosemi Lovelock	character:rosemi lovelock rosemi lovelock rosemi lovelock
character	character:rosetta	萝赛塔	character:rosetta rosetta 萝赛塔
character	character:rosette christopher	罗塞特·克里斯特法	character:rosette christopher rosette christopher 罗塞特·克里斯特法
character	character:rosmontis	迷迭香	character:rosmontis rosmontis 迷迭香
character	character:ross	罗斯	character:ross ross 罗斯
character	character:rossi	洛茜	character:rossi rossi 洛茜
character	character:rossweisse	罗丝薇瑟	character:rossweisse rossweisse 罗丝薇瑟
character	character:roswaal l. mathers	罗兹瓦尔·L·梅札斯	character:roswaal l. mathers roswaal l. mathers 罗兹瓦尔·l·梅札斯
character	character:rouge	露姬	character:rouge rouge 露姬
character	character:rouge the bat	露姬	character:rouge the bat rouge the bat 露姬
character	character:rouji chante	卢吉·尚特	character:rouji chante rouji chante 卢吉·尚特
character	character:rover	漂泊者	character:rover rover 漂泊者
character	character:roxanne	罗克珊	character:roxanne roxanne 罗克珊
character	character:roxie	霍米加	character:roxie roxie 霍米加
character	character:roxy migurdia	洛琪希·米格路迪亚	character:roxy migurdia roxy migurdia 洛琪希·米格路迪亚
character	character:roy	罗伊	character:roy roy 罗伊
character	character:roy mustang	罗伊·马斯坦	character:roy mustang roy mustang 罗伊·马斯坦
character	character:royal fortune	皇家财富	character:royal fortune royal fortune 皇家财富
character	character:royal penguin	皇家企鹅	character:royal penguin royal penguin 皇家企鹅
character	character:rozaliya olenyeva	萝莎莉娅·阿琳	character:rozaliya olenyeva rozaliya olenyeva 萝莎莉娅·阿琳
character	character:rpk-16	RPK-16 | 蕾娜特 | 恩布拉	character:rpk-16 rpk-16 rpk-16 | 蕾娜特 | 恩布拉
character	character:ruan mei	阮·梅	character:ruan mei ruan mei 阮·梅
character	character:rubick	拉比克	character:rubick rubick 拉比克
character	character:ruby hoshino	露比（星野瑠美衣）	character:ruby hoshino ruby hoshino 露比（星野瑠美衣）
character	character:ruby kurosawa	黑泽露比	character:ruby kurosawa ruby kurosawa 黑泽露比
character	character:ruby rose	露比·罗丝	character:ruby rose ruby rose 露比·罗丝
character	character:rudeus greyrat	鲁迪乌斯·格雷拉特	character:rudeus greyrat rudeus greyrat 鲁迪乌斯·格雷拉特
character	character:rudo surebrec	路德	character:rudo surebrec rudo surebrec 路德
character	character:rufus	拉夫斯	character:rufus rufus 拉夫斯
character	character:rui	瑞	character:rui rui 瑞
character	character:rui kamishiro	神代类	character:rui kamishiro rui kamishiro 神代类
character	character:rui kisugi	来生泪	character:rui kisugi rui kisugi 来生泪
character	character:rui tendo	天动瑠依	character:rui tendo rui tendo 天动瑠依
character	character:rui yashio	八潮瑠唯	character:rui yashio rui yashio 八潮瑠唯
character	character:ruida	莉卡	character:ruida ruida 莉卡
character	character:ruiko saten	佐天泪子	character:ruiko saten ruiko saten 佐天泪子
character	character:ruka kayamori	茅森月歌	character:ruka kayamori ruka kayamori 茅森月歌
character	character:ruka oshida	押田流歌	character:ruka oshida ruka oshida 押田流歌
character	character:ruka rengoku	炼狱瑠火	character:ruka rengoku ruka rengoku 炼狱瑠火
character	character:ruka sarashina	更科瑠夏	character:ruka sarashina ruka sarashina 更科瑠夏
character	character:ruka tachiarai	太刀洗流夏	character:ruka tachiarai ruka tachiarai 太刀洗流夏
character	character:ruka urushibara	漆原琉华	character:ruka urushibara ruka urushibara 漆原琉华
character	character:rukawa sara	瑠川纱罗	character:rukawa sara rukawa sara 瑠川纱罗
character	character:rukia kuchiki	朽木露琪亚	character:rukia kuchiki rukia kuchiki 朽木露琪亚
character	character:rukkhadevata	大慈树王	character:rukkhadevata rukkhadevata 大慈树王
character	character:rukuriri	鲁克莉莉	character:rukuriri rukuriri 鲁克莉莉
character	character:rumi	留美	character:rumi rumi 留美
character	character:rumi akeshiro	朱城瑠美	character:rumi akeshiro rumi akeshiro 朱城瑠美
character	character:rumi usagiyama	兔山留美	character:rumi usagiyama rumi usagiyama 兔山留美
character	character:rumi wakui	和久井留美	character:rumi wakui rumi wakui 和久井留美
character	character:rumia	露米娅	character:rumia rumia 露米娅
character	character:rumia tingel	露米娅·汀洁尔	character:rumia tingel rumia tingel 露米娅·汀洁尔
character	character:run elsie jewelria	伦·艾尔西·裘利亚	character:run elsie jewelria run elsie jewelria 伦·艾尔西·裘利亚
character	character:runa	露娜	character:runa runa 露娜
character	character:runa shirakawa	白河月爱	character:runa shirakawa runa shirakawa 白河月爱
character	character:runa tsukimi	月见瑠奈	character:runa tsukimi runa tsukimi 月见瑠奈
character	character:rupa	RUPA	character:rupa rupa rupa
character	character:rupee	露菲	character:rupee rupee 露菲
character	character:ruquia	露琪亚	character:ruquia ruquia 露琪亚
character	character:ruri	琉璃	character:ruri ruri 琉璃
character	character:ruri aoki	青木琉璃	character:ruri aoki ruri aoki 青木琉璃
character	character:ruri gokou	五更琉璃（黑猫）	character:ruri gokou ruri gokou 五更琉璃（黑猫）
character	character:ruri hoshino	星野·琉璃	character:ruri hoshino ruri hoshino 星野·琉璃
character	character:ruri kurosaki	黑咲琉璃	character:ruri kurosaki ruri kurosaki 黑咲琉璃
character	character:ruri miyamoto	宫本琉璃	character:ruri miyamoto ruri miyamoto 宫本琉璃
character	character:ruri tanigawa	谷川琉璃	character:ruri tanigawa ruri tanigawa 谷川琉璃
character	character:rurino osawa	大泽瑠璃乃	character:rurino osawa rurino osawa 大泽瑠璃乃
character	character:rurudo lion	Rurudo Lion	character:rurudo lion rurudo lion rurudo lion
character	character:ruti ragnason	露缇·拉格纳森	character:ruti ragnason ruti ragnason 露缇·拉格纳森
character	character:rydia	莉迪亚	character:rydia rydia 莉迪亚
character	character:ryo akizuki	秋月凉	character:ryo akizuki ryo akizuki 秋月凉
character	character:ryo matsunaga	松永凉	character:ryo matsunaga ryo matsunaga 松永凉
character	character:ryoga hibiki	响良牙	character:ryoga hibiki ryoga hibiki 响良牙
character	character:ryoji kaji	加持良治	character:ryoji kaji ryoji kaji 加持良治
character	character:ryoka narusawa	成泽棱歌	character:ryoka narusawa ryoka narusawa 成泽棱歌
character	character:ryoko asakura	朝仓凉子	character:ryoko asakura ryoko asakura 朝仓凉子
character	character:ryoko hishikawa	菱川亮子	character:ryoko hishikawa ryoko hishikawa 菱川亮子
character	character:ryoko yoshida	吉田良子	character:ryoko yoshida ryoko yoshida 吉田良子
character	character:ryoma	龙马	character:ryoma ryoma 龙马
character	character:ryoshu	良秀	character:ryoshu ryoshu 良秀
character	character:ryou fujibayashi	藤林椋	character:ryou fujibayashi ryou fujibayashi 藤林椋
character	character:ryou kurokiba	黑木场凉	character:ryou kurokiba ryou kurokiba 黑木场凉
